TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,TransactionAmount_bin,AccountBalance_bin,Target
671.73,Debit,Washington,Branch,58.0,Engineer,53.99999999999999,1.0,5211.88,High,MediumHigh,3
255.03999999999996,Debit,Seattle,ATM,45.0,Engineer,151.99999999999997,1.0,6217.86,Low,MediumHigh,3
45.77,Debit,Philadelphia,Online,25.0,Student,109.0,1.0,5978.12,Very Low,MediumHigh,1
329.69,Debit,San Antonio,Online,26.0,Student,66.0,1.0,1671.66,Medium,MediumLow,3
362.04,Debit,Philadelphia,Branch,58.0,Doctor,198.0,1.0,8421.88,Medium,High,1
11.92,Debit,San Diego,,53.0,Doctor,52.00000000000001,1.0,14611.9,Very Low,High,3
47.42,Debit,San Diego,ATM,64.0,Doctor,28.0,1.0,8253.52,Very Low,High,3
35.99,Debit,Miami,Branch,63.0,Retired,129.0,1.0,4489.79,Very Low,MediumLow,1
151.19,Debit,New York,Branch,37.0,Doctor,96.0,1.0,11903.82,Low,High,1
242.62,Debit,San Francisco,Online,22.0,Student,234.0,1.0,483.02000000000004,Low,Low,3
48.72,Debit,Virginia Beach,Branch,21.0,Student,17.0,1.0,816.0799999999999,Very Low,Low,3
43.46,Debit,Boston,ATM,25.0,Student,80.0,1.0,578.06,Very Low,Low,0
899.2850000000002,Debit,Omaha,Online,25.0,Student,126.0,1.0,477.3,High,Low,1
443.79,Debit,Las Vegas,ATM,53.0,Retired,87.0,1.0,3133.85,Medium,MediumLow,2
365.14,Debit,Dallas,Online,68.0,Retired,57.0,1.0,5894.09,Medium,MediumHigh,0
757.41,Debit,Los Angeles,ATM,22.0,Student,37.0,1.0,9532.42,High,High,2
20.54,Debit,Fort Worth,Branch,51.0,Engineer,72.0,1.0,5327.03,Very Low,MediumHigh,2
475.36,Debit,Phoenix,ATM,34.0,Engineer,105.0,1.0,2000.6,Medium,MediumLow,1
34.74,Debit,San Francisco,ATM,56.0,Retired,24.0,1.0,6827.57,Very Low,MediumHigh,3
689.54,Debit,Oklahoma City,Branch,27.0,Student,93.0,1.0,1633.76,High,MediumLow,1
211.18,Debit,Washington,ATM,73.0,Retired,90.0,1.0,4069.1699999999996,Low,MediumLow,3
211.36,Debit,Fort Worth,Branch,51.0,Engineer,286.0,1.0,7943.469999999999,Low,High,2
744.41,Debit,Houston,Online,39.0,Engineer,107.0,1.0,8842.47,High,High,2
61.43,Debit,Phoenix,Online,24.0,Student,170.0,1.0,1882.77,Very Low,MediumLow,1
167.44,Debit,Mesa,Branch,37.0,Doctor,82.0,1.0,12526.71,Low,High,1
361.46,Debit,Nashville,Online,21.0,Student,83.0,1.0,4737.84,Medium,MediumHigh,1
378.85,Debit,Virginia Beach,Branch,78.0,Retired,126.0,1.0,2300.53,Medium,MediumLow,3
241.10999999999999,Debit,Columbus,Branch,30.0,Doctor,55.0,1.0,12385.05,Low,High,0
131.93,Debit,Fort Worth,Branch,31.0,Engineer,13.0,1.0,4547.06,Low,MediumLow,2
20.28,Debit,Oklahoma City,Online,36.0,Engineer,213.0,1.0,2047.83,Very Low,MediumLow,1
415.88,Debit,San Diego,Branch,70.0,Doctor,170.0,1.0,10008.33,Medium,High,3
49.99,Debit,Omaha,ATM,62.0,Retired,112.0,1.0,2299.64,Very Low,MediumLow,1
899.2850000000002,Debit,Denver,Online,27.0,Student,153.0,1.0,243.92,High,Low,0
100.66,Debit,Dallas,Branch,50.0,Doctor,144.0,1.0,14473.33,Low,High,0
485.54,Debit,Louisville,Online,19.0,Student,148.0,1.0,1533.32,High,MediumLow,2
321.15,Debit,Los Angeles,Branch,46.0,Doctor,179.0,1.0,7005.05,Medium,MediumHigh,2
711.3,Debit,San Jose,Branch,21.0,Student,51.00000000000001,1.0,955.4,High,Low,3
12.23,Debit,Houston,ATM,42.0,Engineer,139.0,1.0,7844.880000000001,Very Low,High,2
350.94,Debit,Colorado Springs,ATM,20.0,Student,64.0,1.0,221.56,Medium,Low,0
301.85,Debit,Columbus,Online,54.0,Engineer,25.000000000000004,1.0,6586.19,Medium,MediumHigh,0
29.34,Debit,Louisville,Online,65.0,Retired,30.0,1.0,3944.82,Very Low,MediumLow,2
231.71,Debit,Raleigh,Branch,27.0,Student,148.0,1.0,1127.98,Low,Low,3
179.43,Debit,Oklahoma City,ATM,58.0,Retired,244.0,1.0,2626.63,Low,MediumLow,1
36.71,Debit,Jacksonville,Branch,48.0,Doctor,55.0,1.0,6459.38,Very Low,MediumHigh,2
138.12,Debit,Los Angeles,Branch,53.0,Doctor,281.0,1.0,1649.69,Low,MediumLow,2
233.24,Debit,Louisville,ATM,33.0,Engineer,72.0,1.0,6939.23,Low,MediumHigh,2
609.14,Debit,Tucson,ATM,39.0,Engineer,177.0,1.0,9033.87,High,High,3
436.64,Debit,Los Angeles,Branch,31.0,Doctor,111.0,1.0,14365.18,Medium,High,2
870.43,Debit,Los Angeles,Branch,29.0,Doctor,55.0,1.0,10115.18,High,High,2
354.4,Debit,Chicago,ATM,74.0,Retired,128.0,1.0,7358.65,Medium,MediumHigh,0
22.63,Debit,Kansas City,Online,53.0,Engineer,112.0,1.0,4438.03,Very Low,MediumLow,2
182.19,Debit,Mesa,Branch,26.0,Student,53.00000000000001,1.0,1176.1,Low,Low,1
126.81,Debit,Philadelphia,Branch,26.0,Engineer,290.0,1.0,5427.98,Low,MediumHigh,1
288.17,Debit,Virginia Beach,Online,37.0,Engineer,50.00000000000001,1.0,3653.11,Medium,MediumLow,3
118.77,Debit,Atlanta,Branch,55.0,Engineer,123.0,1.0,2104.82,Low,MediumLow,0
651.82,Debit,Indianapolis,ATM,21.0,Student,166.0,1.0,1802.77,High,MediumLow,2
66.65,Debit,Detroit,ATM,37.0,Engineer,33.0,1.0,3559.96,Very Low,MediumLow,2
98.53,Debit,Denver,Branch,69.0,Retired,166.0,1.0,3564.8,Low,MediumLow,0
138.95,Debit,Washington,Online,71.0,Retired,30.0,1.0,6752.92,Low,MediumHigh,3
33.89,Debit,Nashville,Branch,26.0,Student,177.0,1.0,1444.75,Very Low,Low,1
23.71,Debit,Atlanta,Branch,58.0,Doctor,164.0,1.0,10788.89,Very Low,High,0
899.2850000000002,Debit,San Antonio,Online,55.0,Engineer,238.0,1.0,2235.7,High,MediumLow,3
26.06,Debit,San Diego,ATM,65.0,Doctor,283.0,1.0,12893.63,Very Low,High,3
17.07,Debit,Los Angeles,Branch,27.0,Engineer,44.0,1.0,2798.15,Very Low,MediumLow,2
703.89,Debit,San Antonio,Online,46.0,Engineer,61.99999999999999,1.0,3583.67,High,MediumLow,3
899.2850000000002,Debit,Houston,ATM,47.0,Engineer,155.0,1.0,2120.8,High,MediumLow,2
26.55,Debit,Houston,ATM,77.0,Retired,228.0,1.0,3085.38,Very Low,MediumLow,2
147.4,Debit,San Jose,Branch,42.0,Engineer,259.0,1.0,6797.71,Low,MediumHigh,3
202.11,Debit,Memphis,ATM,27.0,Student,18.0,1.0,746.47,Low,Low,1
308.42,Debit,Nashville,Branch,75.0,Retired,39.0,1.0,5427.81,Medium,MediumHigh,1
11.18,Debit,Miami,ATM,53.0,Engineer,144.0,1.0,7467.300000000001,Very Low,MediumHigh,1
294.15,Debit,Fresno,Online,38.0,Engineer,136.0,1.0,6362.16,Medium,MediumHigh,2
29.58,Debit,Colorado Springs,Branch,54.0,Engineer,112.0,1.0,8345.26,Very Low,High,0
139.45,Debit,Boston,Online,27.0,Student,30.999999999999996,1.0,1305.76,Low,Low,0
432.63,Debit,Colorado Springs,ATM,29.0,Doctor,137.0,1.0,13648.36,Medium,High,0
131.43,Debit,Charlotte,Online,43.0,Doctor,65.0,1.0,1337.5,Low,Low,0
516.72,Debit,Mesa,ATM,42.0,Engineer,128.0,1.0,2015.6900000000003,High,MediumLow,1
121.82000000000001,Debit,Colorado Springs,Online,69.0,Doctor,123.0,1.0,8354.54,Low,High,0
374.5,Debit,San Francisco,Branch,26.0,Student,178.0,1.0,1671.51,Medium,MediumLow,3
166.13,Debit,Omaha,ATM,68.0,Doctor,227.0,1.0,11822.53,Low,High,1
626.9,Debit,Chicago,ATM,23.0,Student,146.0,1.0,587.1099999999999,High,Low,0
466.85,Debit,Austin,Branch,56.0,Retired,165.0,1.0,5422.53,Medium,MediumHigh,0
788.84,Debit,Phoenix,Online,58.0,Retired,231.0,1.0,1913.73,High,MediumLow,1
873.65,Debit,Oklahoma City,Online,37.0,Doctor,59.00000000000001,1.0,12139.83,High,High,1
525.28,Debit,Colorado Springs,ATM,69.0,Retired,134.0,1.0,4693.6,High,MediumLow,0
110.17,Debit,Raleigh,ATM,30.0,Engineer,137.0,1.0,464.2,Low,Low,3
632.69,Debit,Denver,ATM,80.0,Retired,75.99999999999999,1.0,4363.74,High,MediumLow,0
124.35,Debit,Oklahoma City,ATM,72.0,Retired,90.0,1.0,3319.76,Low,MediumLow,1
43.85,Debit,Fresno,ATM,62.0,Retired,122.0,1.0,4356.98,Very Low,MediumLow,2
283.81,Debit,San Diego,Branch,28.0,Student,29.000000000000004,1.0,1519.35,Low,Low,3
168.53,Debit,San Francisco,ATM,71.0,Retired,112.0,1.0,5962.58,Low,MediumHigh,3
218.59,Debit,Denver,Branch,40.0,Engineer,123.0,1.0,6699.23,Low,MediumHigh,0
132.84,Debit,Oklahoma City,ATM,21.0,Student,143.0,1.0,822.73,Low,Low,1
157.37,Debit,Dallas,Branch,42.0,Doctor,289.0,1.0,13964.31,Low,High,0
144.77,Debit,Albuquerque,Online,20.0,Student,159.0,1.0,867.3199999999999,Low,Low,0
643.22,Debit,Atlanta,ATM,64.0,Doctor,93.0,1.0,1035.86,High,Low,0
899.2850000000002,Debit,El Paso,Branch,41.0,Doctor,297.0,1.0,13347.69,High,High,2
208.07,Debit,Oklahoma City,Online,32.0,Doctor,36.0,1.0,8478.9,Low,High,1
94.3,Debit,Phoenix,Branch,57.0,Doctor,57.0,1.0,11088.95,Very Low,High,1
295.5,Debit,Mesa,ATM,59.0,Retired,36.0,1.0,6280.66,Medium,MediumHigh,1
30.229999999999997,Debit,Austin,ATM,44.0,Doctor,99.0,1.0,481.13,Very Low,Low,0
112.05,Debit,Phoenix,ATM,26.0,Student,159.0,1.0,1122.88,Low,Low,1
180.24,Debit,Phoenix,Branch,58.0,Engineer,144.0,1.0,8431.23,Low,High,1
13.71,Debit,Denver,Online,38.0,Engineer,148.0,1.0,8342.79,Very Low,High,0
96.54,Debit,New York,Branch,58.0,Retired,95.0,1.0,7182.22,Low,MediumHigh,1
79.35,Debit,Los Angeles,Online,67.0,Retired,70.0,1.0,1692.15,Very Low,MediumLow,2
101.04,Debit,San Antonio,ATM,27.0,Student,160.0,1.0,1695.57,Low,MediumLow,3
74.42,Debit,El Paso,Online,49.0,Engineer,68.00000000000001,1.0,6264.21,Very Low,MediumHigh,2
39.66,Debit,Virginia Beach,Branch,52.0,Engineer,169.0,1.0,8497.34,Very Low,High,3
99.36,Debit,Seattle,ATM,40.0,Doctor,45.99999999999999,1.0,1272.12,Low,Low,3
123.85,Debit,Las Vegas,Online,56.0,Engineer,244.0,1.0,3959.62,Low,MediumLow,2
426.93,Debit,Omaha,ATM,19.0,Student,247.99999999999997,1.0,476.18999999999994,Medium,Low,1
133.73,Debit,San Jose,Online,25.0,Student,123.0,1.0,1872.2200000000003,Low,MediumLow,3
222.39,Debit,Virginia Beach,Online,49.0,Engineer,73.0,1.0,3117.39,Low,MediumLow,3
215.94,Debit,Virginia Beach,Online,22.0,Student,140.0,1.0,1841.69,Low,MediumLow,3
6.3,Debit,Columbus,Branch,80.0,Retired,283.0,1.0,7697.680000000001,Very Low,High,0
826.23,Debit,Colorado Springs,ATM,29.0,Doctor,209.0,1.0,7580.590000000001,High,MediumHigh,0
211.36,Debit,Columbus,Online,35.0,Engineer,67.0,1.0,7936.91,Low,High,0
131.46,Debit,Charlotte,Branch,67.0,Retired,258.0,1.0,6642.33,Low,MediumHigh,0
202.86,Debit,Memphis,Branch,61.0,Doctor,149.0,1.0,7642.250000000001,Low,MediumHigh,1
268.39,Debit,Miami,ATM,26.0,Student,171.0,1.0,136.74,Low,Low,1
194.85,Debit,Jacksonville,Online,23.0,Student,130.0,1.0,319.84,Low,Low,2
137.35,Debit,Sacramento,,40.0,Doctor,220.0,1.0,12662.66,Low,High,3
712.75,Debit,Philadelphia,Branch,44.0,Doctor,25.000000000000004,1.0,8126.0599999999995,High,High,1
353.82,Debit,Milwaukee,ATM,42.0,Doctor,143.0,1.0,705.7499999999999,Medium,Low,1
507.25000000000006,Debit,Washington,Branch,44.67844382691544,Retired,143.0,1.0,5331.57,High,MediumHigh,3
212.74,Debit,Seattle,Branch,27.0,Engineer,128.0,1.0,7645.469999999999,Low,High,3
364.42,Debit,Colorado Springs,ATM,51.0,Engineer,146.0,1.0,8119.73,Medium,High,0
195.12,Debit,Louisville,ATM,46.0,Doctor,144.0,1.0,6101.15,Low,MediumHigh,2
230.61,Debit,Raleigh,Branch,80.0,Retired,204.0,1.0,2561.42,Low,MediumLow,3
739.28,Debit,Tucson,Branch,58.0,Doctor,47.0,1.0,11905.64,High,High,3
390.35,Debit,Omaha,ATM,64.0,Doctor,61.00000000000001,1.0,7095.88,Medium,MediumHigh,1
242.03000000000003,Debit,Dallas,Online,58.0,Engineer,123.99999999999999,1.0,4382.73,Low,MediumLow,0
242.39000000000001,Debit,San Antonio,ATM,18.0,Student,271.0,1.0,1328.73,Low,Low,3
135.03,Debit,San Francisco,ATM,23.0,Student,180.0,1.0,1278.0,Low,Low,3
83.5,Debit,Dallas,Branch,61.0,,91.0,1.0,1749.79,Very Low,MediumLow,0
193.54,Debit,Oklahoma City,Branch,80.0,Retired,267.0,1.0,2929.51,Low,MediumLow,1
617.36,Debit,Kansas City,,29.0,Engineer,61.00000000000001,1.0,8926.38,High,High,2
775.23,Debit,Albuquerque,Online,59.0,Doctor,37.99999999999999,1.0,5977.59,High,MediumHigh,0
266.57,Debit,El Paso,ATM,72.0,Retired,100.00000000000001,1.0,7676.92,Low,High,2
153.4,Debit,Mesa,ATM,45.0,Engineer,144.0,1.0,4657.7,Low,MediumLow,1
899.2850000000002,Debit,Charlotte,Branch,53.0,Retired,251.0,1.0,5579.11,High,MediumHigh,0
5.12,Debit,New York,Branch,34.0,Engineer,90.0,1.0,3293.01,Very Low,MediumLow,1
119.11,Debit,Detroit,ATM,57.0,Engineer,131.0,1.0,7998.25,Low,High,2
899.2850000000002,Debit,Colorado Springs,Online,24.0,Student,147.0,1.0,1093.89,High,Low,0
119.72,Debit,Tucson,Branch,30.0,Engineer,123.0,1.0,3435.34,Low,MediumLow,3
107.4,Debit,Virginia Beach,Online,58.0,Doctor,32.0,1.0,344.07,Low,Low,3
115.92,Debit,Raleigh,ATM,53.0,Retired,57.0,1.0,3897.17,Low,MediumLow,3
438.04,Debit,Philadelphia,ATM,67.0,Retired,247.0,1.0,5358.95,Medium,MediumHigh,1
677.29,Debit,Houston,Online,27.0,Engineer,287.0,1.0,627.79,High,Low,2
296.0,Debit,Las Vegas,Branch,35.0,Doctor,247.99999999999997,1.0,7418.82,Medium,MediumHigh,2
299.09,Debit,Boston,Branch,36.0,Engineer,84.00000000000001,1.0,5615.26,Medium,MediumHigh,0
461.52,Debit,Denver,Branch,24.0,Student,44.0,1.0,1995.1799999999998,Medium,MediumLow,0
100.52,Debit,Las Vegas,ATM,50.0,Engineer,110.0,1.0,453.39,Low,Low,2
85.35,Debit,Washington,ATM,66.0,Retired,166.0,1.0,2173.76,Very Low,MediumLow,3
79.76,Debit,Raleigh,Branch,39.0,Engineer,170.0,1.0,6452.14,Very Low,MediumHigh,3
778.49,Debit,Omaha,Online,75.0,Retired,107.0,1.0,7713.67,High,High,1
386.38,Debit,Phoenix,Online,42.0,Engineer,135.0,1.0,5528.36,Medium,MediumHigh,1
165.25,Debit,Sacramento,Online,35.0,Doctor,106.0,1.0,9939.94,Low,High,3
14.29,Debit,Los Angeles,ATM,34.0,Engineer,150.0,1.0,7016.99,Very Low,MediumHigh,2
232.79,Debit,Indianapolis,Branch,55.0,Retired,145.0,1.0,2661.3,Low,MediumLow,2
899.2850000000002,Debit,Austin,Branch,60.0,Engineer,159.0,1.0,9410.17,High,High,0
92.29,Debit,Albuquerque,Branch,54.0,Engineer,115.0,1.0,2026.3199999999997,Very Low,MediumLow,0
293.97,Debit,Phoenix,Branch,68.0,Retired,153.0,1.0,7371.85,Medium,MediumHigh,1
136.32,Debit,Miami,Online,19.0,Student,113.0,1.0,264.83,Low,Low,1
251.06,Debit,Colorado Springs,Online,36.0,Doctor,34.0,1.0,10001.66,Low,High,0
50.17,Debit,Sacramento,ATM,77.0,Retired,35.0,1.0,7752.140000000001,Very Low,High,3
21.4,Debit,Fresno,Branch,34.0,Engineer,258.0,1.0,9594.11,Very Low,High,2
73.28,Debit,Boston,Branch,21.0,Student,21.000000000000004,1.0,1329.41,Very Low,Low,0
70.23,Debit,Memphis,ATM,38.0,Doctor,260.0,1.0,11624.93,Very Low,High,1
689.29,Debit,El Paso,ATM,22.0,Student,100.00000000000001,1.0,168.84,High,Low,2
745.03,Debit,Fort Worth,Online,28.0,Student,231.0,1.0,160.57,High,Low,2
54.61,Debit,Milwaukee,ATM,58.0,Engineer,160.0,1.0,7135.64,Very Low,MediumHigh,1
54.05,Debit,Louisville,Branch,27.0,Student,146.0,1.0,469.13999999999993,Very Low,Low,2
107.47,Debit,Austin,Online,67.0,Retired,144.0,1.0,7517.499999999999,Low,MediumHigh,0
611.11,Debit,Detroit,ATM,20.0,Student,282.0,1.0,919.84,High,Low,2
219.63,Debit,Charlotte,ATM,48.0,Doctor,44.0,1.0,8013.63,Low,High,0
188.7,Debit,New York,Branch,44.67844382691544,Retired,123.0,1.0,5077.06,Low,MediumHigh,1
93.52,Debit,Philadelphia,Online,51.0,Engineer,97.0,1.0,2791.2,Very Low,MediumLow,1
275.92,Debit,Nashville,Branch,62.0,Retired,107.0,1.0,1777.38,Low,MediumLow,1
376.79,Debit,Milwaukee,Branch,68.0,Retired,265.0,1.0,7749.14,Medium,High,1
8.98,Debit,Detroit,Online,66.0,,56.0,1.0,4516.76,Very Low,MediumLow,2
697.32,Debit,Atlanta,Online,68.0,Retired,91.0,1.0,2016.0200000000002,High,MediumLow,0
17.45,Debit,Omaha,ATM,18.0,Student,88.0,1.0,1959.52,Very Low,MediumLow,1
302.16,Debit,Kansas City,Online,80.0,Retired,138.0,1.0,3876.61,Medium,MediumLow,2
442.74,Debit,San Diego,Branch,23.0,Student,136.0,1.0,1790.27,Medium,MediumLow,3
623.9,Debit,San Jose,ATM,27.0,Student,249.0,1.0,711.4699999999999,High,Low,3
445.41,Debit,Fresno,ATM,35.0,Doctor,235.0,1.0,12154.66,Medium,High,2
63.41,Debit,Fort Worth,ATM,26.0,Student,36.0,1.0,1546.22,Very Low,MediumLow,2
346.85,Debit,Kansas City,ATM,44.0,Doctor,88.0,1.0,7208.15,Medium,MediumHigh,2
71.95,Debit,,Online,59.0,Engineer,53.00000000000001,1.0,9267.32,Very Low,High,3
7.5,Debit,Dallas,Online,63.0,Retired,36.0,1.0,6485.78,Very Low,MediumHigh,0
206.46,Debit,Virginia Beach,ATM,65.0,Retired,279.0,1.0,3984.38,Low,MediumLow,3
423.11,Debit,Columbus,ATM,60.0,Engineer,47.0,1.0,412.78,Medium,Low,0
35.84,Debit,Colorado Springs,Online,54.0,Retired,172.0,1.0,4795.65,Very Low,MediumHigh,0
88.6,Debit,Raleigh,Branch,28.0,Student,105.0,1.0,246.57,Very Low,Low,3
899.2850000000002,Debit,Oklahoma City,ATM,18.0,Student,168.00000000000003,1.0,1058.13,High,Low,1
53.81,Debit,Raleigh,ATM,55.0,Engineer,37.0,1.0,4734.110000000001,Very Low,MediumLow,3
22.46,Debit,New York,Online,54.0,Retired,78.0,1.0,6631.5,Very Low,MediumHigh,1
334.89,Debit,Fort Worth,Online,21.0,Student,260.0,1.0,1661.68,Medium,MediumLow,2
319.27,Debit,Omaha,Online,54.0,Retired,59.00000000000001,1.0,5504.01,Medium,MediumHigh,1
144.3,Debit,Oklahoma City,ATM,18.0,Student,88.0,1.0,312.19,Low,Low,1
348.7,Debit,Fresno,Branch,69.0,Retired,149.0,1.0,2445.58,Medium,MediumLow,2
366.21,Debit,Oklahoma City,ATM,62.0,Doctor,181.0,1.0,10862.99,Medium,High,1
99.11,Debit,Philadelphia,Online,55.0,Retired,12.0,1.0,5414.87,Low,MediumHigh,1
539.35,Debit,Milwaukee,ATM,55.0,Retired,127.0,1.0,3919.4399999999996,High,MediumLow,1
188.99,Debit,Oklahoma City,Branch,58.0,Engineer,91.99999999999999,1.0,7315.34,Low,MediumHigh,1
899.2850000000002,Debit,Nashville,ATM,46.0,Engineer,58.00000000000001,1.0,3740.7300000000005,High,MediumLow,1
710.14,Debit,El Paso,ATM,26.0,Student,227.0,1.0,465.62999999999994,High,Low,2
308.68,Debit,Milwaukee,Online,53.0,Doctor,170.0,1.0,9992.36,Medium,High,1
166.68,Debit,Mesa,ATM,57.0,Retired,139.0,1.0,5141.19,Low,MediumHigh,1
0.99,Debit,Los Angeles,ATM,44.67844382691544,Engineer,133.0,1.0,4317.85,Very Low,MediumLow,2
505.18999999999994,Debit,Kansas City,ATM,30.0,Doctor,128.0,1.0,5326.68,High,MediumHigh,2
66.58,Debit,Raleigh,Branch,23.0,Student,79.0,1.0,1636.32,Very Low,MediumLow,3
223.43,Debit,Dallas,Branch,77.0,Retired,178.0,1.0,7932.410000000001,Low,High,0
659.95,Debit,Detroit,Online,60.0,Engineer,114.0,1.0,3927.6900000000005,High,MediumLow,2
634.86,Debit,Chicago,ATM,27.0,Student,45.0,1.0,588.4999999999999,High,Low,0
286.5,Debit,Boston,Branch,30.0,Engineer,60.00000000000001,1.0,8517.95,Low,High,0
322.96,Debit,Philadelphia,Branch,76.0,Retired,168.00000000000003,1.0,2401.59,Medium,MediumLow,1
654.48,Debit,Columbus,Branch,19.0,Student,114.0,1.0,6776.41,High,MediumHigh,0
157.97,Debit,Philadelphia,Branch,48.0,Doctor,140.0,1.0,5529.92,Low,MediumHigh,1
120.90000000000002,Debit,Tucson,Branch,40.0,Doctor,52.00000000000001,1.0,9009.42,Low,High,3
254.77,Debit,Denver,Branch,57.0,Engineer,57.0,1.0,5994.87,Low,MediumHigh,0
795.96,Debit,Raleigh,Online,65.0,Retired,119.0,1.0,5468.58,High,MediumHigh,3
149.25,Debit,Omaha,ATM,39.0,Engineer,142.0,1.0,5677.52,Low,MediumHigh,1
3.42,Debit,San Antonio,,43.0,Doctor,158.0,1.0,14180.21,Very Low,High,3
68.19,Debit,Fresno,Online,40.0,Doctor,189.0,1.0,9895.1,Very Low,High,2
493.4200000000001,Debit,Baltimore,Branch,39.0,Engineer,111.0,1.0,2232.84,High,MediumLow,0
37.57,Debit,El Paso,ATM,57.0,Retired,42.00000000000001,1.0,7739.54,Very Low,High,2
127.00000000000001,Debit,Nashville,Branch,19.0,Student,68.00000000000001,1.0,431.16,Low,Low,1
96.89,Debit,,ATM,59.0,,53.00000000000001,1.0,6044.93,Low,MediumHigh,3
448.33,Debit,Atlanta,ATM,25.0,Student,161.0,1.0,922.19,Medium,Low,0
899.2850000000002,Debit,San Diego,ATM,51.0,Engineer,55.0,1.0,447.53,High,Low,3
8.65,Debit,Las Vegas,Online,48.0,Doctor,273.0,1.0,10778.35,Very Low,High,2
65.57,Debit,Miami,Online,41.0,Engineer,82.0,1.0,4734.110000000001,Very Low,MediumLow,1
539.81,Debit,San Francisco,Online,46.0,Engineer,177.0,1.0,2051.25,High,MediumLow,3
363.53,Debit,Kansas City,ATM,63.0,Retired,142.0,1.0,1038.91,Medium,Low,2
64.9,Debit,Detroit,Branch,51.0,Retired,72.0,1.0,6854.61,Very Low,MediumHigh,2
358.18,Debit,Boston,ATM,18.0,Student,157.0,1.0,619.86,Medium,Low,0
167.2,Debit,San Antonio,Branch,30.0,Doctor,84.00000000000001,1.0,11320.83,Low,High,3
121.90999999999998,Debit,Chicago,Branch,60.0,Doctor,133.0,1.0,14510.8,Low,High,0
137.57,Debit,Louisville,Online,54.0,Engineer,70.0,1.0,5103.67,Low,MediumHigh,2
534.62,Debit,Oklahoma City,Online,55.0,Doctor,45.0,1.0,13793.53,High,High,1
463.92,Debit,Mesa,Online,50.0,Engineer,199.0,1.0,2403.39,Medium,MediumLow,1
320.14,Debit,Milwaukee,Online,60.0,Retired,96.0,1.0,3075.97,Medium,MediumLow,1
214.93,Debit,Albuquerque,Online,28.0,Student,52.00000000000001,1.0,7835.4,Low,High,0
660.02,Debit,Nashville,Branch,20.0,Student,84.00000000000001,1.0,414.43,High,Low,1
345.81,Debit,Raleigh,Branch,40.0,Engineer,135.0,1.0,6116.8,Medium,MediumHigh,3
143.54,Debit,Philadelphia,ATM,71.0,Retired,80.0,1.0,6067.62,Low,MediumHigh,1
42.55,Debit,Seattle,Branch,53.0,Engineer,29.000000000000004,1.0,7341.43,Very Low,MediumHigh,3
899.2850000000002,Debit,Omaha,Online,21.0,Student,128.0,1.0,1240.71,High,Low,1
541.79,Debit,Mesa,ATM,22.0,Student,125.0,1.0,1454.08,High,Low,1
40.57,Debit,Columbus,Branch,26.0,Student,63.0,1.0,1476.91,Very Low,Low,0
120.24000000000001,Debit,Milwaukee,Branch,18.0,Student,131.0,1.0,1943.1300000000003,Low,MediumLow,1
498.66999999999996,Debit,Miami,Online,28.0,Student,244.0,1.0,1719.97,High,MediumLow,1
227.22,Debit,El Paso,ATM,53.0,Doctor,220.0,1.0,832.82,Low,Low,2
899.2850000000002,Debit,Tucson,Online,30.0,Engineer,34.0,1.0,7696.16,High,High,3
56.94,Debit,Charlotte,Online,76.0,,74.0,1.0,7004.63,Very Low,MediumHigh,0
629.82,Debit,Colorado Springs,,68.0,Retired,159.0,1.0,6385.69,High,MediumHigh,0
59.44,Debit,Chicago,Online,35.0,Engineer,176.0,1.0,5472.03,Very Low,MediumHigh,0
186.69,Debit,New York,Branch,30.0,Engineer,53.99999999999999,1.0,8602.22,Low,High,1
230.46,Debit,Mesa,Online,19.0,Student,179.0,1.0,162.53,Low,Low,1
65.09,Debit,Seattle,Online,44.0,Engineer,159.0,1.0,9370.9,Very Low,High,3
457.09,Debit,Nashville,Online,55.0,Engineer,63.0,1.0,8570.82,Medium,High,1
552.02,Debit,Chicago,ATM,44.0,Engineer,100.00000000000001,1.0,522.08,High,Low,0
377.12,Debit,Houston,ATM,34.0,Engineer,61.00000000000001,1.0,836.6699999999998,Medium,Low,2
204.56,Debit,San Diego,Branch,18.0,Student,179.0,1.0,364.72,Low,Low,3
420.28,Debit,Washington,Branch,35.0,Doctor,144.0,1.0,8557.32,Medium,High,3
97.09,Debit,Fort Worth,ATM,24.0,Student,202.0,1.0,1579.57,Low,MediumLow,2
124.59,Debit,Charlotte,Branch,27.0,Student,171.0,1.0,129.29,Low,Low,0
73.88,Debit,Charlotte,Online,39.0,Doctor,34.0,1.0,6474.41,Very Low,MediumHigh,0
77.43,Debit,Raleigh,Online,21.0,Student,169.0,1.0,4734.110000000001,Very Low,MediumLow,3
106.16,Debit,Phoenix,ATM,56.0,Doctor,277.0,1.0,7487.790000000001,Low,MediumHigh,1
245.93,Debit,Fresno,Branch,54.0,Engineer,172.0,1.0,7986.629999999999,Low,High,2
622.41,Debit,Indianapolis,ATM,64.0,Doctor,125.0,1.0,7322.01,High,MediumHigh,2
43.73,Debit,Omaha,ATM,34.0,Doctor,145.0,1.0,9929.43,Very Low,High,1
899.2850000000002,Debit,Austin,Branch,19.0,Student,68.00000000000001,1.0,1830.98,High,MediumLow,0
2.03,Debit,Detroit,ATM,33.0,Engineer,28.0,1.0,3012.31,Very Low,MediumLow,2
